"locality_id","latitude","longitude"
"L6720647",10.5309119,76.3712561
"L6720643",11.3698565,76.7761946
"L6720654",10.5302919,76.3705561
"L6720656",11.3595905,76.7851639
"L6721971",12.5413671,77.5272825
"L6722430",11.821896,75.8463766
"L6722626",13.4678784,75.6924658
"L6722766",13.1702522,75.4641012
"L6724886",10.3930588,76.976831
"L6725451",11.8981413,77.2851574
"L6725488",11.8961616,77.2877338
"L6722446",13.3680529,75.746074
"L6725757",11.8963546,77.2877755
"L6722410",11.8909486,76.0384691
"L6745556",12.51,77.63
"L6726045",11.8941707,77.2854331
"L6726073",11.8896477,77.2802987
"L6726668",10.3071293,77.2042644
"L6730124",12.8608225,75.9334206
"L6730142",18.7575229,73.5855782
"L6730206",14.6238178,74.8156205
"L6730226",14.1654265,74.9982565
"L6730595",12.8634216,75.9334044
"L6730631",18.5056566,73.9942964
"L6736350",10.0363334,77.0487928
"L6736420",10.111952,77.1330142
"L6740754",11.8471064,76.1468159
"L6741308",13.8647291,74.8085673
"L6744231",10.2731097,76.9751082
"L6744408",18.668691,73.406675
"L6744682",14.8830798,74.1903633
"L6744912",18.3344521,73.6780755
"L6744923",18.4056302,73.7514264
"L6748035",10.4536715,77.2480917
"L6748543",14.8992632,74.3442098
"L6748564",14.8970885,74.3482489
"L6748825",8.2249301,77.4206789
"L6748961",9.6593078,77.6419258
"L6749108",10.834775,76.6258675
"L6749406",14.901935,74.3314733
"L6749418",14.9015164,74.3302827
"L6761507",8.206517,77.370316
"L6761501",8.203213,77.376273
"L6754794",10.5479081,76.2933155
"L6754943",11.523939,76.9127485
"L6754974",11.3909343,76.8972158
"L6755033",10.606127,76.385205
"L6755106",8.1984133,77.3842
"L6755475",14.9026668,74.3304361
"L6755596",13.2812622,75.934556
"L6755830",10.26754,76.97025
"L6757012",9.8428897,76.9653745
"L6757201",12.255,77.1962
"L6757260",13.3523867,75.6861949
"L6761303",11.990487,75.944645
"L6762047",11.6502778,76.1688889
"L6764931",10.2690717,76.9691433
"L6768885",10.4887617,76.3465367
"L4465665",10.8581632,76.7194873
"L6754799",11.280294,76.043006
"L6772277",11.3563367,76.7606983
"L6772610",11.399195,76.365294
"L6772662",8.2534507,77.3326664
"L6772757",15.764,74.078
"L6773291",11.2766493,76.1177015
"L6773486",10.9925081,76.5356112
"L6773684",14.9020104,74.3294663
"L6776126",10.1294011,76.6888048
"L6776814",12.2563159,75.6433946
"L6777073",9.0569417,76.912423
"L6777103",10.2465416,77.5037357
"L6777186",10.054963,77.07136
"L6777192",11.336315,76.098142
"L6777345",11.6058265,76.0810887
"L6778411",9.8022894,76.8852215
"L6778419",9.7270303,76.7938714
"L6778401",9.8439452,76.9290185
"L6379864",9.723108,76.8110129
"L6780877",10.0516629,77.0460868
"L6781504",10.0242281,76.9983321
"L6781644",15.2926503,74.5202168
"L6782354",11.5089458,76.1310697
"L6782530",10.0085212,77.0483776
"L6787073",11.7408608,76.0737919
"L6787457",11.6165453,76.1814791
"L6787494",11.6114578,76.0827316
"L6787527",11.529742,76.650024
"L6787811",11.5815651,76.161571
"L6787995",15.9630517,74.0037661
"L6787997",15.9632803,73.9980889
"L6787999",16.021994,74.0372779
"L6788000",9.6882931,76.778986
"L6788140",11.4078937,76.2509408
"L6788347",15.9092173,73.8221814
"L6793262",10.2653833,76.9651133
"L6793559",11.630436,76.089075
"L6793635",11.3588883,76.7685217
"L6793750",11.101157,76.8899256
"L6793987",17.9401004,73.6336219
"L6794981",9.6632271,77.1611016
"L6795568",11.5324378,76.1021807
"L4195297",11.0382864,76.4615393
"L6625676",15.6600873,74.1405259
"L6798011",10.3489904,77.6941323
"L5491515",17.9299875,73.8022256
"L6798229",11.5068946,76.0298786
"L6798923",11.7080583,77.7747883
"L6798928",11.69861,77.7720917
"L6799463",10.8641586,76.653285
"L6801371",11.82264,76.0958017
"L6801463",10.2654783,76.9652233
"L6801632",12.005239,76.008271
"L6802239",10.9763977,77.033626
"L6805045",10.34895,76.9344567
"L6805389",10.2654267,76.9652167
"L6805517",14.608308,74.8467438
"L6805533",11.929522,75.856445
"L6802194",18.7244926,72.9026659
"L6805649",10.3810582,76.4406041
"L6805719",15.3790774,74.2313127
"L6809190",10.26524,76.9649933
"L6809330",10.3301837,76.9562044
"L6809340",11.286958,76.082184
"L6809533",11.335063,76.118158
"L6809764",9.5996117,77.1670617
"L6810008",10.1027261,76.6978526
"L6810590",11.953393,75.826248
"L6810611",11.946598,75.881975
"L6812973",10.267185,76.9684417
"L6812976",10.2653917,76.965225
"L6813154",12.34822,77.862546
"L6813758",15.7977322,73.9521125
"L6817773",12.360011,77.723803
"L6817781",12.356417,77.944786
"L6818121",18.0145854,73.4680032
"L6818095",10.0187223,77.0467758
"L6818282",12.321388,77.812607
"L6818439",10.2892148,76.984938
"L6818494",17.7529374,73.446908
"L6818576",10.266995,76.9640083
"L6818579",10.265795,76.965345
"L6818580",10.28375,76.98309
"L6818659",11.9995287,77.1492791
"L6818817",10.3034731,76.4467782
"L6819076",9.8060112,76.7633743
"L6820029",10.4436692,76.4590502
"L6820105",9.5776879,77.0154369
"L6820384",9.757185,76.8244433
"L6820402",9.67459,76.8854283
"L6820433",13.8250786,75.0692797
"L6820598",11.66278,76.15611
"L6820949",11.6627778,76.1561111
"L6820778",11.6772222,76.1591667
"L3891959",11.6640232,76.3315259
"L6823327",11.9210897,77.258479
"L6823606",9.5988669,77.1692026
"L6823838",11.2875317,76.7205467
"L6824766",10.1132489,76.690826
"L6824937",10.124748,76.6911589
"L6824953",10.1257441,76.6966577
"L6825257",9.3112614,76.7994225
"L6827490",11.8228625,76.093953
"L6827548",10.2664333,76.9641517
"L6827863",11.9293548,75.8570802
"L6828089",10.2983822,77.0221337
"L6828609",9.9564472,76.8345409
"L6828615",9.9593359,76.8361675
"L6828622",9.9608281,76.8369936
"L6828624",9.9616373,76.8390081
"L6828626",9.9618226,76.8401276
"L6828627",9.9615988,76.8394137
"L6828635",9.95978,76.8363021
"L6828692",9.6276483,76.8781051
"L6828694",9.627728,76.8781864
"L6828695",9.6276888,76.8782247
"L6828697",9.627433,76.8789106
"L6828699",9.6275049,76.8797347
"L6828702",9.6274381,76.8791551
"L6828705",9.6271259,76.8782582
"L6828708",9.627588,76.8783842
"L6828710",9.627651,76.8785892
"L6828715",9.6276946,76.8782858
"L6828718",9.6277405,76.8783532
"L6828720",9.6277009,76.8783303
"L6828723",9.627729,76.8783077
"L6828725",9.6278561,76.878373
"L6831633",11.486165,76.009573
"L6831634",11.3623043,76.0866845
"L6831987",10.3259348,76.9525619
"L6832379",10.3618445,76.9742816
"L6832400",11.68072,76.170404
"L6832432",11.6683333,76.1733333
"L6832460",11.669823,76.35357
"L6832479",11.6444444,76.175
"L6832500",11.649895,76.19519
"L6832519",11.6533333,76.1613889
"L6832542",11.6386111,76.1544444
"L6833472",11.67806,76.18056
"L6833573",11.69022,76.18654
"L6833761",11.67806,76.19167
"L6837423",10.265825,76.9646983
"L6840948",10.1268562,76.6850982
"L6840951",10.1267813,76.685064
"L6840961",10.1257469,76.6966081
"L6840976",10.1262315,76.6905819
"L6841101",8.1944521,77.3958107
"L6841118",9.7518768,76.7820773
"L6841628",10.2415366,77.5092611
"L6844286",10.2983924,77.022162
"L6844312",9.5964828,77.1672413
"L6844354",9.5954003,77.1697401
"L6844622",11.4676576,76.6031947
"L6845538",11.5188379,76.0210971
"L6845792",13.3577631,75.7108212
"L6852637",12.5623767,75.1643617
"L6852930",11.5806766,76.5846602
"L6853085",11.6585467,75.9459683
"L6853150",17.3462276,74.0796888
"L6853160",11.630598,76.0879022
"L6853176",11.7023664,76.1629772
"L6853213",11.7019577,76.1587286
"L6853238",11.6555556,76.1422222
"L6853285",11.5103308,76.1417484
"L6853292",11.5559937,76.0832723
"L6858069",11.3727999,76.7776708
"L6858529",18.6978092,72.9315647
"L6858593",18.5630345,73.7555994
"L5668757",10.124905,76.7594183
"L6858893",18.7245401,72.9025736
"L6858937",11.3980142,76.6797386
"L6858982",11.583198,75.972381
"L6859016",11.4195287,76.7134375
"L6859375",11.6777778,76.2088889
"L6859488",11.6577778,76.2133333
"L6859631",11.6736111,76.1458333
"L6863822",10.5519689,76.2839505
"L6863931",13.8591911,74.8745419
"L6863936",13.8608311,74.874784
"L6864266",18.525143,73.7289171
"L6864285",18.5623613,73.5400289
"L6864536",19.3617198,74.9253509
"L6864747",11.59265,75.960962
"L6864858",11.592756,75.961387
"L6864861",11.58093,75.974545
"L6864864",11.597869,75.973851
"L6864867",11.595393,75.963478
"L6864873",11.592205,75.959566
"L6864875",11.579555,75.973089
"L6864878",11.57823,75.97055
"L6864882",11.591372,75.959026
"L6865283",11.590649,75.958814
"L6865284",11.589945,75.958854
"L6865287",11.58968,75.958138
"L6865296",11.601043,75.969607
"L6865299",11.599251,75.969512
"L6865325",11.579397,75.967675
"L6865329",11.582394,75.968738
"L6865330",11.582446,75.969759
"L6865331",11.5989,75.966988
"L6865335",11.594397,75.964267
"L6865337",11.583106,75.97222
"L6865339",11.586555,75.970894
"L6865340",11.588431,75.973464
"L6865342",11.591748,75.970552
"L6865346",11.593039,75.968763
"L6868228",18.4726027,73.9323962
"L6868476",15.154301,74.3995951
"L6868578",10.2647117,76.9650733
"L6868624",10.2934128,76.4471674
"L6554914",10.489227,76.6711005
"L6869334",11.367725,76.789223
"L6869630",10.0860898,77.0782596
"L6872056",17.3474433,74.0851879
"L6872657",11.308929,76.097517
"L6797980",11.0917026,76.786859
"L6872664",11.4664376,75.9142366
"L6872726",9.5852626,77.1814013
"L6872812",17.1295125,74.3717766
"L6872928",18.4256698,73.7613916
"L6872996",15.7989568,74.1042487
"L6874196",10.9721547,76.7404332
"L6874486",13.6054084,75.4988545
"L6876886",11.6558333,76.135
"L6876927",11.717649,76.164357
"L6877018",11.6430556,76.1733333
"L6877202",18.5409486,73.5855795
"L6877427",10.1344737,76.6942135
"L8400526",13.3347329,75.3861602
"L6877453",10.5389521,76.6747427
"L6878018",17.51683,73.528533
"L6878044",18.3759493,73.7691593
"L6924146",8.2025649,77.3779037
"L6924170",15.5937367,74.0391066
"L6924747",10.4796217,76.9364083
"L6924753",18.4519019,73.8666247
"L6932293",9.8310487,76.7646881
"L6932504",9.1970033,76.8984
"L6932695",16.4148063,73.9977573
"L6939600",9.8445784,76.9569886
"L6939918",9.8560189,76.9795048
"L6939999",9.8556105,76.9822272
"L6940049",9.8563564,76.9851762
"L6940132",9.8562545,76.9860077
"L6940429",9.8663463,76.9564687
"L6940462",10.0489983,76.7220469
"L6940499",9.868413,76.9526374
"L6940651",10.0592193,76.8041194
"L6940786",9.909429,76.9306962
"L6940800",10.0154659,76.9518173
"L6940865",10.015554,76.9520781
"L6940876",9.9077877,76.9291106
"L6940913",9.2474131,76.902194
"L6941002",10.0084298,76.9612929
"L6940979",17.1258806,74.4230972
"L6941059",8.2215331,77.3672069
"L6941105",10.0082422,76.961396
"L6941130",8.2305008,77.3725656
"L6941142",10.0086244,76.9611927
"L6941221",18.7593033,73.4300508
"L6941303",9.9873659,77.0438842
"L6941319",9.9867216,77.0441977
"L6941344",9.9863287,77.0436076
"L6941426",12.4867102,75.3872074
"L6941565",9.9043787,76.9709176
"L6941568",9.9042631,76.9699319
"L6941592",9.9243002,76.9589521
"L6941622",9.9238688,76.9595866
"L6941821",9.2581718,76.8735266
"L6942801",10.2991491,76.4344436
"L6943906",12.2392814,75.9158224
"L6949585",10.3040259,76.4492762
"L6949674",10.3057148,76.4501882
"L6950198",10.2657583,76.9616983
"L6950678",11.6177729,76.0741811
"L6950939",17.965686,73.6627439
"L6950987",15.5844652,74.0526398
"L6950996",15.5846244,74.0426433
"L6951065",15.607266,74.043933
"L6951066",15.6124831,74.0512983
"L6951067",15.6016779,74.0572171
"L6951068",15.5990889,74.0547528
"L6951069",15.5949938,74.0547141
"L6951070",15.5672402,74.0536089
"L6951072",15.5852692,74.055933
"L6951585",18.7244466,72.9029974
"L6932256",9.8382706,76.7457163
"L6951995",9.8312487,76.765026
"L6952330",11.5247275,76.9157767
"L6957757",10.2856582,76.5532601
"L6958883",10.0597168,77.0638438
"L6959430",10.839475,76.6767717
"L6962111",9.765221,76.642751
"L6964268",9.7688117,76.6467321
"L6964567",15.7716926,74.0805476
"L6965058",13.674467,75.210548
"L6965399",17.9649615,73.6635879
"L6966028",10.6011725,76.2396695
"L6969383",11.04935,76.8634717
"L6969387",11.047745,76.864335
"L6969839",18.4517973,73.8666199
"L6970022",10.5603348,76.2651583
"L4911430",16.4014085,73.7823799
"L6971388",11.6322605,76.0167968
"L6974350",11.1114667,76.7685533
"L6974370",11.0782333,76.5736
"L6974436",9.0714282,76.8933944
"L6974437",9.0866242,76.8679855
"L6974613",14.6089135,74.8477683
"L6973780",18.3758589,73.7692203
"L6978239",9.0923361,76.8572164
"L6978246",9.0956603,76.8610077
"L6978275",9.0623995,76.8963146
"L6978487",9.0612658,76.9073197
"L6975396",10.669104,77.07213
"L6926801",11.9077081,75.998075
"L6927111",11.9678338,76.048286
"L6982822",9.0589925,76.9094578
"L6983488",18.4014614,73.767444
"L6984194",9.346776,76.975739
"L6984301",11.526922,76.0098694
"L6984472",10.2419757,77.5107219
"L6985127",18.7532284,73.4709897
"L6989204",11.3873515,76.9879375
"L6989293",10.8381124,76.6776871
"L6990647",11.3296317,76.6230834
"L6991583",17.928484,73.667733
"L6994105",11.4665241,76.5548533
"L6994120",11.4389795,76.6601971
"L6994135",11.4357564,76.6602266
"L6994226",10.273307,76.9748497
"L3739845",8.9216137,77.100884
"L6994284",8.9674944,77.0915845
"L6994346",10.2944934,76.4353904
"L6998664",8.2162446,77.3598157
"L7000658",10.2149433,77.1869113
"L7002441",11.5563053,76.556704
"L7002472",11.5845584,76.5817881
"L5502495",10.2815755,77.0003582
"L7006965",11.8287933,77.2664591
"L7007121",10.8955453,76.9312182
"L7035091",16.3294727,73.8013556
"L7007145",15.7645988,74.0932345
"L7007158",15.7901365,74.1090918
"L7007278",9.528127,77.1140946
"L7007843",15.7882549,74.1123194
"L7007845",15.7990844,74.1044668
"L7010984",10.4420176,76.9866306
"L7011675",11.5168333,76.0213968
"L7011677",11.5167801,76.0213843
"L6858945",11.516787,76.021399
"L7011695",11.5290248,76.0235789
"L7011705",11.5415,76.0188879
"L7011709",11.5377886,76.0145484
"L7011715",11.5336963,76.0092805
"L7011687",10.1561566,76.7471838
"L7011725",11.5402784,75.9810755
"L7011734",11.5380955,75.9827643
"L7011751",11.538205,75.9863108
"L7011784",11.5281847,75.9988688
"L7011799",11.5281401,75.9995311
"L7011806",11.5288124,76.0029902
"L7011812",11.5296503,76.005898
"L7011817",11.5248539,76.0127855
"L7011818",11.5249014,76.0155291
"L7011823",11.5219313,76.0211225
"L7011827",11.5184432,76.0211284
"L7011840",11.5168479,76.0214937
"L7011876",11.5167964,76.021401
"L7011882",11.5167735,76.0214117
"L7011888",11.5167738,76.0213144
"L7011923",11.5168318,76.0213983
"L7011929",11.5168282,76.0214067
"L7011933",11.5168343,76.0213131
"L7011935",11.5202104,76.0202289
"L7011936",11.5200074,76.017173
"L7011941",11.5198285,76.0167603
"L7011943",11.5194321,76.0137509
"L7011954",11.5205778,76.0073501
"L7011959",11.5205519,76.0113291
"L7011962",11.5215329,76.0129335
"L7011964",11.5226639,76.0111608
"L7011966",11.5226348,76.0185943
"L7011974",11.5203629,76.0207837
"L7011978",11.521745,76.0209373
"L7011981",11.5208838,76.0165187
"L7011982",11.5210316,76.0166555
"L7011984",11.5168122,76.0212996
"L7012006",11.6119959,76.0828056
"L7012010",11.6146992,76.0743142
"L7012011",11.6149389,76.0743323
"L7012015",11.614966,76.0742165
"L7012016",11.6150648,76.0741969
"L7017189",11.7971211,75.6796646
"L7017233",10.9888005,76.5368796
"L7017580",11.747208,76.2390982
"L7018186",10.3146871,76.9561527
"L7018237",10.3299568,76.9590233
"L7019208",9.961496,77.2600651
"L7020210",9.9482271,76.8145193
"L7022460",9.5280292,77.1149617
"L7022506",11.418189,76.7039841
"L5391613",10.134772,76.694711
"L7026523",15.2905885,74.5239437
"L7027083",11.399057,76.840005
"L7029489",10.083449,77.0621556
"L7029530",10.0844948,77.0743865
"L7029659",8.6965158,77.1081981
"L7033604",11.5871401,76.1014944
"L7034375",11.396123,76.6783623
"L7034550",11.3817567,76.7381769
"L6352910",18.1848886,72.9953122
"L7037717",10.0832272,77.0682979
"L7037735",10.0825353,77.0686841
"L7039073",11.8037873,76.0075335
"L7039182",11.506613,75.891226
"L7040256",10.0854957,77.0698442
"L7040262",10.0853181,77.0772172
"L7040264",10.0858687,77.064925
"L7040469",9.6277261,76.8782961
"L7040489",9.6277038,76.8783034
"L7040497",9.6277179,76.8783691
"L6518308",9.5451341,76.8881215
"L7042477",8.7130283,77.12867
"L7042597",9.528,77.1137006
"L7042652",8.715595,77.1305767
"L7042699",10.1672525,77.6916867
"L7042397",13.435541,75.642582
"L7042902",13.425676,75.654705
"L7043144",10.2330793,77.4911948
"L7043174",8.713296,77.1282469
"L7043198",11.5686243,76.9263446
"L7043251",10.2279835,77.4863721
"L7043171",13.433704,75.642943
"L7043576",10.12883,76.686486
"L7043595",10.35909,77.5494681
"L7044103",10.09432,76.716728
"L7048317",18.4532068,73.5874792
"L7049153",15.4401521,74.2529404
"L7050044",13.811225,75.1566769
"L7054001",18.6966589,72.9251397
"L7055156",10.038101,77.0300375
"L7055950",11.4313168,76.09841
"L7058955",18.6957893,72.9252951
"L7058963",11.4524612,76.0995307
"L7058985",11.7477152,75.7135751
"L7059202",18.5256437,73.7327544
"L7059148",10.3843411,77.1763297
"L7062998",18.6957703,72.9253505
"L7065818",18.4583043,73.9160808
"L7067699",11.671197,76.2593383
"L6978226",10.928706,76.755442
"L6852737",10.2663683,76.964485
"L7070815",16.8040448,74.1435964
"L7070850",11.4064453,76.873892
"L7071574",11.4015923,76.8133655
"L7074504",8.2534657,77.3325964
"L7074750",9.4129037,76.9709415
"L7074806",18.9005542,73.2572539
"L7074912",15.7662968,74.0624218
"L7075008",9.4141095,77.0683215
"L7075211",10.5861983,77.2509333
"L6741716",10.535408,76.349498
"L7076777",10.3229351,77.0706112
"L7079909",9.962478,77.141884
"L7080381",10.3407642,77.0019357
"L7080778",18.7246009,72.9025044
"L7085973",11.8168606,77.5384995
"L6705832",14.8255022,74.4771123
"L7086400",10.4428673,77.508781
"L7093633",9.5724828,76.8244448
"L7093709",9.6041407,76.8653532
"L7093810",10.2010003,76.5441788
"L7093928",18.011986,73.307107
"L7094005",15.8007485,74.0997467
"L7094511",11.5153203,76.0338945
"L7094518",11.5167976,76.0231181
"L7094541",12.7288818,75.8871985
"L7094715",11.5150917,76.021695
"L7094717",11.5154679,76.0216339
"L7097286",9.75569,77.1133417
"L5506622",10.2719013,76.9627506
"L7098462",11.5149802,76.0340063
"L7098469",11.5157395,76.0345707
"L7098470",11.5149409,76.0332562
"L7098477",11.5148183,76.0321917
"L7098484",11.5163771,76.0342573
"L7098487",11.5158245,76.0353532
"L7098493",11.5151367,76.033425
"L7098497",11.5157566,76.034394
"L7098524",11.5150346,76.0334207
"L7098529",11.5153116,76.0336119
"L7098532",11.515174,76.0336391
"L7098174",11.7031451,76.080966
"L7101955",9.2480965,76.8449642
"L7102506",11.5147205,76.0332261
"L7102509",11.5150721,76.0323947
"L7102528",11.5148825,76.0339392
"L7102531",11.5161553,76.0348531
"L7102533",11.5157121,76.0345492
"L7102540",11.5148801,76.0335706
"L7102547",11.5152417,76.03253
"L7102561",11.5149837,76.0336316
"L7102562",11.516241,76.0345242
"L7102563",11.5158533,76.0344671
"L7102566",11.5152986,76.033706
"L7105356",11.801516,76.0037091
"L7105373",11.6224207,76.2113754
"L7105452",11.336175,76.824289
"L7102335",13.575557,75.106766
"L7105946",18.4579851,73.8568059
"L7106510",11.5155164,76.0343872
"L7106512",11.5149042,76.0335823
"L7106559",11.523874,76.0408452
"L7106561",11.5159398,76.0344525
"L7109411",10.37348,76.9534483
"L7110917",11.5161587,76.0349073
"L7110918",11.5158079,76.0345109
"L7110921",11.5150264,76.0334764
"L7110942",11.5147333,76.0309572
"L7110945",11.5147566,76.0323646
"L7110953",11.5156933,76.0346433
"L7110958",11.5145752,76.0328231
"L7110993",11.5160582,76.0345947
"L7110996",11.5153083,76.0336733
"L7112076",11.3554829,76.7948896
"L7114574",18.6330926,73.5169351
"L7115019",17.9051895,73.7787557
"L7115744",10.8320488,76.6628287
"L7117018",11.5152167,76.03362
"L7117028",11.5137795,76.0258665
"L7117031",11.5142072,76.0314404
"L7117033",11.5163354,76.035074
"L7117037",11.5151781,76.0336319
"L7117047",11.5145067,76.0312118
"L7117049",11.5149327,76.0322666
"L7121353",11.506725,76.493095
"L7127295",9.962794,77.1405
"L7127354",9.2482095,76.8450564
"L7127416",15.8972948,73.8202996
"L7127635",9.2577228,76.8447619
"L7127660",11.4845162,76.3377787
"L7128091",10.0367813,77.1565032
"L7131918",10.9794415,77.0351163
"L7132275",10.3285424,76.9565929
"L7132569",18.7246335,72.9028063
"L7135900",11.3999135,76.6974784
"L7136313",14.0589258,74.8711883
"L7136341",11.3440896,76.7946381
"L7136481",18.7241979,72.9030516
"L7136498",11.2558755,76.7340446
"L7137345",11.5147546,76.0324366
"L7137348",11.5146516,76.0325097
"L7137846",10.0549227,77.0689368
"L6529578",9.4300961,77.0773745
"L7141064",17.7677,73.191
"L7141192",18.4469,73.4305
"L7145107",14.0589109,74.8711391
"L7145679",9.5843471,76.9735573
"L7145716",11.4002238,76.8132386
"L7146385",18.7244004,72.9029649
"L7146479",9.2481348,76.8448455
"L7146748",9.2479738,76.8450027
"L7147046",14.0589355,74.8712029
"L7147098",11.6390292,76.3013459
"L7151919",11.1133267,76.75477
"L7152140",11.404541,76.709534
"L7152233",11.3307435,76.802434
"L7135994",11.3462687,76.8147331
"L7158913",11.506237,76.349557
"L7159162",11.2936067,76.7366167
"L7159268",15.9650038,74.0013032
"L7163583",12.003781,76.008298
"L7164784",10.5896274,76.2859495
"L7168017",11.401198,76.7090023
"L7176793",10.4785309,76.3569358
"L7176880",13.2244349,75.3503885
"L7177097",15.7243001,74.0979338
"L7177107",15.7969089,74.1218805
"L7177109",15.7969481,74.0872371
"L7177117",15.7783517,74.0728068
"L7177885",15.7262441,74.0305174
"L7177926",17.5512212,73.5050429
"L7181905",15.291198,74.5226498
"L7181908",9.2479167,76.8447776
"L7182109",18.4631276,73.8647469
"L7182528",10.2522882,77.5069067
"L7182530",10.4372488,77.522878
"L7183466",11.4188754,76.711387
"L7188673",12.4404802,75.7177037
"L7194326",10.2522919,77.5069849
"L7194761",9.2478794,76.8457127
"L4200598",10.4508056,76.9840711
"L7199920",13.160858,75.496786
"L7199966",12.5415072,75.7018522
"L7201612",10.2661629,77.5444728
"L7205075",10.215408,77.4851205
"L7205191",12.5598834,77.5615668
"L7206820",10.4418122,77.520175
"L7152328",12.6499998,77.652911
"L7218688",17.9816778,73.2428408
"L7218888",14.8195567,74.18297
"L7219045",10.2862167,76.8712484
"L7121197",15.7291078,74.0271657
"L4604365",14.9008288,74.3539667
"L7245132",11.8218999,75.8463746
"L7245393",10.9701143,76.9668799
"L7249977",10.2307146,77.50103
"L7250286",10.3315991,76.9596228
"L7254828",11.53509,76.03037
"L7254834",11.514676,76.036418
"L7261529",9.3013557,76.8420914
"L7261550",9.301898,76.8410722
"L7261639",10.3087951,76.8476583
"L7261642",10.3085517,76.85055
"L7261701",11.4192445,76.8632861
"L7261717",11.4706606,75.8371257
"L7261763",11.287001,76.065448
"L7265021",11.1249929,76.4001583
"L7269398",10.2315279,77.5010207
"L7269642",10.0894832,77.0614649
"L7269801",10.0906424,77.0612906
"L7274083",10.084368,77.0606536
"L7274097",10.0918704,77.0639218
"L7274110",10.0948464,77.063958
"L7274121",10.0987863,77.0629388
"L7274168",10.0909804,77.0605677
"L7274198",10.0923166,77.0631829
"L7274138",10.0930296,77.0604604
"L7274218",10.0850652,77.0744106
"L7274251",10.0597498,77.036
"L7274266",10.061139,77.0149595
"L7274277",10.0927022,77.0598248
"L7274514",15.5266726,74.0669371
"L7275303",10.0690406,77.0702773
"L7275324",10.0634313,77.0785359
"L7275352",10.0609382,77.0771652
"L7279096",10.088551,77.0912951
"L7279225",10.0623115,77.0993364
"L7279142",10.0907269,77.1036065
"L7279247",10.0906636,77.1118891
"L7279317",10.0502686,77.1138042
"L7279321",10.0665265,77.1112749
"L7281391",10.2174538,77.194422
"L7281412",10.2226407,77.1949786
"L7281476",10.2146161,77.2039184
"L7281498",10.2246151,77.201373
"L7281537",10.235374,77.2107929
"L7281768",10.2266423,77.2103503
"L7283957",18.7640096,73.4400381
"L7284167",10.1669898,77.2604607
"L7284195",10.1772147,77.2597164
"L7284217",10.1988726,77.2682351
"L7284231",10.1986191,77.2495964
"L7284234",10.2029907,77.2356784
"L7284184",10.1690834,77.2582814
"L7284251",10.1666703,77.2590378
"L7284211",10.1990204,77.2651559
"L7284509",10.987353,76.9079098
"L7284522",9.966695,77.2250676
"L7293941",10.352716,77.2284418
"L7285676",10.0034235,77.2017431
"L7294297",11.338326,76.7351821
"L6801459",10.2665983,76.9638733
"L7294598",12.1801176,75.7918094
"L6422498",14.8976476,74.3429629
"L7306972",10.3032195,76.883811
"L7307491",10.2047121,77.1896956
"L7308751",13.3294517,75.7724576
"L7313095",12.003707,76.008173
"L7313911",11.3581389,76.9297779
"L7313968",15.593885,74.0432683
"L7317966",10.0250524,77.1588714
"L7320221",12.308623,75.6711344
"L7324585",10.250625,77.631611
"L7327380",14.6326034,74.8470335
"L7330971",13.3639905,75.7531611
"L7320006",10.029065,77.055201
"L7331407",10.2929861,76.4775572
"L7331342",14.6341645,74.8455384
"L3348678",11.7944325,75.6966591
"L7333247",9.5868018,77.1183814
"L7336854",12.003403,76.008457
"L7337612",10.0543038,77.0680363
"L7337726",18.390039,73.701149
"L3205823",10.1980778,76.7036355
"L7339663",11.6592927,76.241105
"L7353436",10.84878,76.6671867
"L7353702",11.401818,76.69722
"L7363075",14.73288,74.77983
"L3721025",11.0080108,76.631999
"L7370576",10.037557,76.8482342
"L7370715",10.0258789,77.048046
"L7370752",11.5392975,76.0200477
"L7372520",15.3330284,74.3677425
"L7376236",10.0417742,77.0399275
"L7376405",15.37667,74.236052
"L7380631",10.0258508,77.0481218
"L7381042",10.9794968,77.0350847
"L6529866",18.3793703,73.7652111
"L7385201",9.7558102,77.1168398
"L7385854",9.6020585,77.1675678
"L7386842",13.8086859,75.1620722
"L7391514",9.5951685,77.3006923
"L7398468",13.8084299,75.1653461
"L6482074",17.4911111,73.8138889
"L7404871",9.787068,77.439771
"L7405207",17.9287013,73.6926091
"L7405826",9.2380661,76.8525254
"L7405940",9.2525172,76.8435629
"L7411142",15.3071135,74.6073818
"L7412441",18.447311,73.8083028
"L5132421",14.8529646,74.3167162
"L7416465",11.5777476,76.6486931
"L7416469",11.5608462,76.6579628
"L3173285",9.6447088,77.3413181
"L7422458",15.1613311,74.1100892
"L7426158",12.412503,75.72635
"L7426256",12.5411226,75.7059244
"L7431214",15.7642626,74.0852028
"L7435700",9.573596,77.0819627
"L7436555",15.198995,74.120889
"L7391428",11.4592478,76.3529634
"L7438755",10.2420572,77.5370219
"L7443488",16.1060956,73.9946258
"L7443497",16.1099854,73.9878774
"L7444017",11.906235,75.999602
"L7448794",10.1805692,77.6707535
"L7448841",9.944221,77.203107
"L6761305",9.3307139,76.9225305
"L7453974",11.4149383,76.7166575
"L4335599",10.2850423,76.9712475
"L7457235",11.7434351,75.8780757
"L7462636",9.6891766,76.8854718
"L7462871",12.4234066,75.7376582
"L7463099",10.9759984,77.0342003
"L7464359",10.8579841,76.5687901
"L7464397",11.5614453,76.2234396
